Week Ending Date,Report Date,Date,Weighted Prices,Sales
10/31/2015,11/04/2015,10/31,.2305,"7,477,593"
10/24/2015,10/28/2015,10/24,.2272,"8,490,541"
10/24/2015,10/28/2015,10/17,.2274,"7,876,766"
10/24/2015,10/28/2015,10/10,.2256,"8,259,415"
10/24/2015,10/28/2015,10/03,.2432,"8,396,882"
10/24/2015,10/28/2015,09/26,.2342,"9,478,600"
10/17/2015,10/21/2015,09/19,.2330,"8,209,630"
10/17/2015,10/21/2015,09/26,.2342,"9,478,600"
10/17/2015,10/21/2015,10/03,.2432,"8,396,882"
10/17/2015,10/21/2015,10/10,.2256,"8,259,525"
10/17/2015,10/21/2015,10/17,.2269,"7,747,966"
10/10/2015,10/15/2015,10/10,.2244,"8,175,689"
10/10/2015,10/15/2015,10/03,.2432,"8,396,882"
10/10/2015,10/15/2015,09/26,.2339,"9,438,917"
10/10/2015,10/15/2015,09/19,.2338,"8,209,685"
10/10/2015,10/15/2015,09/12,.2470,"7,576,518"
10/03/2015,10/07/2015,09/05,.2687,"6,278,019"
10/03/2015,10/07/2015,09/12,.2485,"7,576,518"
10/03/2015,10/07/2015,09/19,.2338,"8,209,685"
10/03/2015,10/07/2015,09/26,.2339,"9,438,917"
10/03/2015,10/07/2015,10/03,.2430,"8,058,046"
09/26/2015,09/30/2015,09/26,.2341,"9,434,967"
09/26/2015,09/30/2015,09/19,.2338,"8,209,685"
09/26/2015,09/30/2015,09/12,.2485,"7,576,518"
09/26/2015,09/30/2015,09/05,.2682,"6,236,075"
09/26/2015,09/30/2015,08/29,.2732,"10,395,671"
09/19/2015,09/23/2015,08/22,.2983,"7,480,261"
09/19/2015,09/23/2015,08/29,.2734,"10,398,206"
09/19/2015,09/23/2015,09/05,.2682,"6,236,075"
09/19/2015,09/23/2015,09/12,.2485,"7,576,518"
09/19/2015,09/23/2015,09/19,.2351,"8,109,785"
09/12/2015,09/16/2015,09/12,.2485,"7,576,518"
09/12/2015,09/16/2015,09/05,.2682,"6,236,075"
09/12/2015,09/16/2015,08/29,.2734,"10,398,206"
09/12/2015,09/16/2015,08/22,.2995,"7,522,261"
09/12/2015,09/16/2015,08/15,.3418,"5,660,727"
09/05/2015,09/10/2015,08/08,.3554,"6,014,894"
09/05/2015,09/10/2015,08/15,.3418,"5,660,727"
09/05/2015,09/10/2015,08/22,.2995,"7,522,261"
09/05/2015,09/10/2015,08/29,.2734,"10,398,206"
09/05/2015,09/10/2015,09/05,.2685,"6,181,075"
08/29/2015,09/02/2015,08/29,.2748,"9,838,206"
08/29/2015,09/02/2015,08/22,.2995,"7,522,261"
08/29/2015,09/02/2015,08/15,.3418,"5,660,727"
08/29/2015,09/02/2015,08/08,.3549,"5,972,730"
08/29/2015,09/02/2015,08/01,.3802,"5,735,969"
08/22/2015,08/26/2015,07/25,.3760,"6,488,868"
08/22/2015,08/26/2015,08/01,.3810,"5,735,969"
08/22/2015,08/26/2015,08/08,.3549,"5,972,730"
08/22/2015,08/26/2015,08/15,.3418,"5,660,727"
08/22/2015,08/26/2015,08/22,.2996,"7,480,924"
08/15/2015,08/19/2015,08/15,.3439,"5,745,186"
08/15/2015,08/19/2015,08/08,.3549,"5,972,730"
08/15/2015,08/19/2015,08/01,.3816,"5,777,306"
08/15/2015,08/19/2015,07/25,.3759,"6,489,588"
08/15/2015,08/19/2015,07/18,.3923,"6,305,758"
08/08/2015,08/12/2015,07/11,.4074,"6,558,234"
08/08/2015,08/12/2015,07/18,.3923,"6,306,199"
08/08/2015,08/12/2015,07/25,.3759,"6,489,588"
08/08/2015,08/12/2015,08/01,.3816,"5,777,306"
08/08/2015,08/12/2015,08/08,.3551,"5,902,880"
08/01/2015,08/05/2015,08/01,.3805,"5,779,857"
08/01/2015,08/05/2015,07/25,.3759,"6,489,588"
08/01/2015,08/05/2015,07/18,.3923,"6,306,199"
08/01/2015,08/05/2015,07/11,.4054,"6,400,770"
08/01/2015,08/05/2015,07/04,.4073,"9,190,995"
07/25/2015,07/29/2015,06/27,.4127,"8,742,684"
07/25/2015,07/29/2015,07/04,.4092,"9,650,985"
07/25/2015,07/29/2015,07/11,.4055,"6,400,770"
07/25/2015,07/29/2015,07/18,.3923,"6,306,201"
07/25/2015,07/29/2015,07/25,.3759,"6,481,326"
07/18/2015,07/22/2015,07/18,.3894,"6,362,819"
07/18/2015,07/22/2015,07/11,.4055,"6,400,770"
07/18/2015,07/22/2015,07/04,.4092,"9,650,985"
07/18/2015,07/22/2015,06/27,.4127,"8,742,684"
07/18/2015,07/22/2015,06/20,.4201,"5,397,503"
07/11/2015,07/15/2015,06/13,.4321,"5,262,417"
07/11/2015,07/15/2015,06/20,.4210,"5,397,559"
07/11/2015,07/15/2015,06/27,.4127,"8,742,684"
07/11/2015,07/15/2015,07/04,.4092,"9,650,985"
07/11/2015,07/15/2015,07/11,.4041,"6,183,387"
07/04/2015,07/08/2015,07/04,.4090,"9,570,599"
07/04/2015,07/08/2015,06/27,.4127,"8,742,684"
07/04/2015,07/08/2015,06/20,.4210,"5,397,559"
07/04/2015,07/08/2015,06/13,.4321,"5,091,837"
07/04/2015,07/08/2015,06/06,.4361,"6,124,782"
06/27/2015,07/01/2015,05/30,.4337,"8,955,832"
06/27/2015,07/01/2015,06/06,.4358,"6,082,729"
06/27/2015,07/01/2015,06/13,.4321,"5,091,837"
06/27/2015,07/01/2015,06/20,.4210,"5,397,559"
06/27/2015,07/01/2015,06/27,.4140,"8,395,977"
06/20/2015,06/24/2015,06/20,.4231,"5,221,189"
06/20/2015,06/24/2015,06/13,.4321,"5,091,837"
06/20/2015,06/24/2015,06/06,.4358,"6,082,729"
06/20/2015,06/24/2015,05/30,.4352,"8,449,931"
06/20/2015,06/24/2015,05/23,.4387,"7,920,078"
06/13/2015,06/17/2015,05/16,.4553,"7,094,402"
06/13/2015,06/17/2015,05/23,.4398,"7,793,589"
06/13/2015,06/17/2015,05/30,.4352,"8,449,931"
06/13/2015,06/17/2015,06/06,.4361,"6,082,729"
06/13/2015,06/17/2015,06/13,.4317,"4,986,501"
06/06/2015,06/10/2015,06/06,.4369,"5,994,829"
06/06/2015,06/10/2015,05/30,.4352,"8,449,931"
06/06/2015,06/10/2015,05/23,.4398,"7,793,587"
06/06/2015,06/10/2015,05/16,.4553,"7,178,726"
06/06/2015,06/10/2015,05/09,.4369,"8,079,418"
05/30/2015,06/03/2015,05/02,.4641,"6,052,462"
05/30/2015,06/03/2015,05/09,.4369,"8,079,418"
05/30/2015,06/03/2015,05/16,.4553,"7,178,726"
05/30/2015,06/03/2015,05/23,.4398,"7,793,587"
05/30/2015,06/03/2015,05/30,.4349,"8,316,331"
05/23/2015,05/28/2015,05/23,.4401,"7,749,550"
05/23/2015,05/28/2015,05/16,.4553,"7,178,726"
05/23/2015,05/28/2015,05/09,.4369,"8,079,418"
05/23/2015,05/28/2015,05/02,.4641,"6,052,462"
05/23/2015,05/28/2015,04/25,.4549,"7,935,407"
05/16/2015,05/20/2015,04/18,.4556,"7,157,322"
05/16/2015,05/20/2015,04/25,.4571,"7,387,388"
05/16/2015,05/20/2015,05/02,.4651,"5,926,084"
05/16/2015,05/20/2015,05/09,.4361,"8,167,657"
05/16/2015,05/20/2015,05/16,.4542,"6,834,322"
05/09/2015,05/13/2015,05/09,.4355,"8,061,707"
05/09/2015,05/13/2015,05/02,.4651,"5,945,539"
05/09/2015,05/13/2015,04/25,.4571,"7,387,719"
05/09/2015,05/13/2015,04/18,.4558,"7,030,999"
05/09/2015,05/13/2015,04/11,.4637,"7,103,602"
05/02/2015,05/06/2015,04/04,.4683,"6,417,910"
05/02/2015,05/06/2015,04/11,.4637,"7,103,602"
05/02/2015,05/06/2015,04/18,.4558,"7,030,999"
05/02/2015,05/06/2015,04/25,.4571,"7,387,719"
05/02/2015,05/06/2015,05/02,.4649,"5,882,249"
04/25/2015,04/29/2015,04/25,.4574,"7,299,719"
04/25/2015,04/29/2015,04/18,.4558,"7,027,849"
04/25/2015,04/29/2015,04/11,.4637,"7,109,602"
04/25/2015,04/29/2015,04/04,.4679,"6,377,117"
04/25/2015,04/29/2015,03/28,.4907,"7,100,642"
04/18/2015,04/22/2015,03/21,.4673,"9,928,897"
04/18/2015,04/22/2015,03/28,.4931,"6,594,906"
04/18/2015,04/22/2015,04/04,.4679,"6,377,117"
04/18/2015,04/22/2015,04/11,.4637,"7,109,602"
04/18/2015,04/22/2015,04/18,.4562,"6,983,999"
04/11/2015,04/15/2015,04/11,.4652,"6,915,233"
04/11/2015,04/15/2015,04/04,.4679,"6,377,117"
04/11/2015,04/15/2015,03/28,.4931,"6,594,906"
04/11/2015,04/15/2015,03/21,.4668,"9,844,532"
04/11/2015,04/15/2015,03/14,.4757,"7,352,576"
04/04/2015,04/08/2015,03/07,.5024,"6,022,944"
04/04/2015,04/08/2015,03/14,.4757,"7,353,238"
04/04/2015,04/08/2015,03/21,.4668,"9,844,532"
04/04/2015,04/08/2015,03/28,.4931,"6,594,906"
04/04/2015,04/08/2015,04/04,.4678,"6,343,117"
03/28/2015,04/01/2015,03/28,.4930,"6,572,906"
03/28/2015,04/01/2015,03/21,.4668,"9,844,642"
03/28/2015,04/01/2015,03/14,.4759,"7,353,236"
03/28/2015,04/01/2015,03/07,.5045,"5,938,618"
03/28/2015,04/01/2015,02/28,.4879,"8,619,181"
03/21/2015,03/25/2015,02/21,.5117,"9,071,781"
03/21/2015,03/25/2015,02/28,.4879,"8,619,181"
03/21/2015,03/25/2015,03/07,.5045,"5,938,618"
03/21/2015,03/25/2015,03/14,.4759,"7,353,236"
03/21/2015,03/25/2015,03/21,.4668,"9,776,642"
03/14/2015,03/18/2015,03/14,.4835,"6,479,236"
03/14/2015,03/18/2015,03/07,.5045,"5,938,618"
03/14/2015,03/18/2015,02/28,.4879,"8,619,181"
03/14/2015,03/18/2015,02/21,.5117,"9,071,836"
03/14/2015,03/18/2015,02/14,.5218,"7,419,031"
03/07/2015,03/11/2015,02/07,.5613,"5,810,147"
03/07/2015,03/11/2015,02/14,.5240,"7,292,542"
03/07/2015,03/11/2015,02/21,.5117,"9,071,836"
03/07/2015,03/11/2015,02/28,.4879,"8,619,181"
03/07/2015,03/11/2015,03/07,.5058,"5,916,618"
02/28/2015,03/04/2015,02/28,.4879,"8,619,181"
02/28/2015,03/04/2015,02/21,.5115,"9,113,836"
02/28/2015,03/04/2015,02/14,.5240,"7,292,542"
02/28/2015,03/04/2015,02/07,.5603,"5,725,820"
02/28/2015,03/04/2015,01/31,.5785,"5,184,735"
02/21/2015,02/25/2015,01/24,.5767,"6,493,869"
02/21/2015,02/25/2015,01/31,.5779,"5,100,568"
02/21/2015,02/25/2015,02/07,.5604,"5,725,874"
02/21/2015,02/25/2015,02/14,.5270,"7,444,949"
02/21/2015,02/25/2015,02/21,.5106,"8,849,602"
02/14/2015,02/19/2015,02/14,.5270,"7,444,949"
02/14/2015,02/19/2015,02/07,.5604,"5,725,874"
02/14/2015,02/19/2015,01/31,.5779,"5,100,568"
02/14/2015,02/19/2015,01/24,.5763,"6,452,069"
02/14/2015,02/19/2015,01/17,.5924,"7,869,120"
02/07/2015,02/11/2015,01/10,.5872,"7,648,670"
02/07/2015,02/11/2015,01/17,.5924,"7,869,175"
02/07/2015,02/11/2015,01/24,.5765,"6,452,069"
02/07/2015,02/11/2015,01/31,.5779,"5,100,568"
02/07/2015,02/11/2015,02/07,.5599,"5,683,872"
01/31/2015,02/04/2015,01/31,.5779,"5,100,568"
01/31/2015,02/04/2015,01/24,.5855,"6,948,049"
01/31/2015,02/04/2015,01/17,.5924,"7,869,175"
01/31/2015,02/04/2015,01/10,.5881,"7,604,633"
01/31/2015,02/04/2015,01/03,.5935,"3,380,747"
01/24/2015,01/28/2015,12/27,.5866,"3,452,400"
01/24/2015,01/28/2015,01/03,.5935,"3,380,858"
01/24/2015,01/28/2015,01/10,.5881,"7,604,633"
01/24/2015,01/28/2015,01/17,.5924,"7,869,175"
01/24/2015,01/28/2015,01/24,.5852,"6,838,549"
01/17/2015,01/22/2015,01/17,.5924,"7,869,175"
01/17/2015,01/22/2015,01/10,.5881,"7,604,633"
01/17/2015,01/22/2015,01/03,.5935,"3,380,858"
01/17/2015,01/22/2015,12/27,.5866,"3,452,400"
01/17/2015,01/22/2015,12/20,.5943,"6,400,243"
01/10/2015,01/14/2015,12/13,.5858,"8,499,163"
01/10/2015,01/14/2015,12/20,.5938,"6,444,391"
01/10/2015,01/14/2015,12/27,.5866,"3,452,400"
01/10/2015,01/14/2015,01/03,.5936,"3,380,858"
01/10/2015,01/14/2015,01/10,.5885,"7,420,741"
01/03/2015,01/07/2015,01/03,.5941,"3,290,908"
01/03/2015,01/07/2015,12/27,.5866,"3,453,282"
01/03/2015,01/07/2015,12/20,.5938,"6,444,391"
01/03/2015,01/07/2015,12/13,.5854,"8,457,384"
01/03/2015,01/07/2015,12/06,.5854,"10,354,561"
12/27/2014,12/31/2014,11/29,.6211,"5,198,763"
12/27/2014,12/31/2014,12/06,.5846,"10,268,469"
12/27/2014,12/31/2014,12/13,.5854,"8,457,384"
12/27/2014,12/31/2014,12/20,.5938,"6,444,391"
12/27/2014,12/31/2014,12/27,.5866,"3,453,282"
12/20/2014,12/24/2014,12/20,.5943,"6,290,395"
12/20/2014,12/24/2014,12/13,.5854,"8,457,384"
12/20/2014,12/24/2014,12/06,.5846,"10,268,469"
12/20/2014,12/24/2014,11/29,.6218,"5,114,492"
12/20/2014,12/24/2014,11/22,.6330,"7,304,004"
12/13/2014,12/17/2014,11/15,.6415,"7,022,774"
12/13/2014,12/17/2014,11/22,.6330,"7,304,004"
12/13/2014,12/17/2014,11/29,.6218,"5,114,492"
12/13/2014,12/17/2014,12/06,.5846,"10,268,469"
12/13/2014,12/17/2014,12/13,.5849,"8,327,696"
12/06/2014,12/10/2014,12/06,.5835,"9,977,102"
12/06/2014,12/10/2014,11/29,.6219,"5,124,742"
12/06/2014,12/10/2014,11/22,.6330,"7,304,054"
12/06/2014,12/10/2014,11/15,.6415,"7,022,774"
12/06/2014,12/10/2014,11/08,.6459,"6,860,087"
11/29/2014,12/03/2014,11/01,.6414,"7,492,164"
11/29/2014,12/03/2014,11/08,.6459,"6,860,087"
11/29/2014,12/03/2014,11/15,.6415,"7,022,774"
11/29/2014,12/03/2014,11/22,.6330,"7,304,054"
11/29/2014,12/03/2014,11/29,.6218,"5,083,406"
11/22/2014,11/26/2014,11/22,.6277,"7,551,092"
11/22/2014,11/26/2014,11/15,.6408,"7,064,662"
11/22/2014,11/26/2014,11/08,.6459,"6,860,087"
11/22/2014,11/26/2014,11/01,.6414,"7,492,164"
11/22/2014,11/26/2014,10/25,.6387,"7,774,858"
11/15/2014,11/19/2014,10/18,.6523,"7,784,592"
11/15/2014,11/19/2014,10/25,.6387,"7,774,858"
11/15/2014,11/19/2014,11/01,.6414,"7,492,164"
11/15/2014,11/19/2014,11/08,.6459,"6,860,087"
11/15/2014,11/19/2014,11/15,.6424,"6,866,719"
11/08/2014,11/13/2014,11/08,.6454,"6,818,751"
11/08/2014,11/13/2014,11/01,.6414,"7,492,164"
11/08/2014,11/13/2014,10/25,.6387,"7,774,858"
11/08/2014,11/13/2014,10/18,.6523,"7,784,703"
11/08/2014,11/13/2014,10/11,.6664,"6,937,874"
11/01/2014,11/05/2014,10/04,.6662,"6,773,416"
11/01/2014,11/05/2014,10/11,.6664,"6,937,929"
11/01/2014,11/05/2014,10/18,.6523,"7,784,703"
11/01/2014,11/05/2014,10/25,.6387,"7,774,858"
11/01/2014,11/05/2014,11/01,.6417,"7,446,164"
10/25/2014,10/29/2014,10/25,.6392,"7,683,060"
10/25/2014,10/29/2014,10/18,.6523,"7,784,703"
10/25/2014,10/29/2014,10/11,.6664,"6,937,929"
10/25/2014,10/29/2014,10/04,.6662,"6,773,416"
10/25/2014,10/29/2014,09/27,.6686,"7,507,128"
10/18/2014,10/22/2014,09/20,.6731,"7,913,482"
10/18/2014,10/22/2014,09/27,.6686,"7,507,128"
10/18/2014,10/22/2014,10/04,.6662,"6,773,416"
10/18/2014,10/22/2014,10/11,.6665,"6,935,449"
10/18/2014,10/22/2014,10/18,.6523,"7,784,703"
10/11/2014,10/16/2014,10/11,.6665,"6,935,449"
10/11/2014,10/16/2014,10/04,.6649,"7,024,740"
10/11/2014,10/16/2014,09/27,.6686,"7,507,128"
10/11/2014,10/16/2014,09/20,.6727,"7,954,507"
10/11/2014,10/16/2014,09/13,.6692,"9,277,043"
10/04/2014,10/08/2014,09/06,.6822,"6,894,123"
10/04/2014,10/08/2014,09/13,.6689,"9,237,414"
10/04/2014,10/08/2014,09/20,.6727,"7,954,507"
10/04/2014,10/08/2014,09/27,.6686,"7,507,128"
10/04/2014,10/08/2014,10/04,.6649,"7,024,740"
09/27/2014,10/01/2014,09/27,.6675,"7,099,328"
09/27/2014,10/01/2014,09/20,.6727,"7,954,507"
09/27/2014,10/01/2014,09/13,.6689,"9,237,414"
09/27/2014,10/01/2014,09/06,.6822,"6,894,178"
09/27/2014,10/01/2014,08/30,.6872,"7,156,013"
09/20/2014,09/24/2014,08/23,.6747,"8,013,781"
09/20/2014,09/24/2014,08/30,.6872,"7,156,068"
09/20/2014,09/24/2014,09/06,.6822,"6,894,178"
09/20/2014,09/24/2014,09/13,.6689,"9,237,414"
09/20/2014,09/24/2014,09/20,.6729,"7,736,515"
09/13/2014,09/17/2014,09/13,.6690,"9,105,564"
09/13/2014,09/17/2014,09/06,.6822,"6,894,278"
09/13/2014,09/17/2014,08/30,.6872,"7,156,068"
09/13/2014,09/17/2014,08/23,.6747,"8,013,781"
09/13/2014,09/17/2014,08/16,.6877,"8,018,594"
09/06/2014,09/10/2014,08/09,.6972,"7,589,827"
09/06/2014,09/10/2014,08/16,.6877,"8,018,594"
09/06/2014,09/10/2014,08/23,.6743,"7,971,781"
09/06/2014,09/10/2014,08/30,.6872,"7,156,068"
09/06/2014,09/10/2014,09/06,.6818,"6,847,814"
08/30/2014,09/04/2014,08/30,.6874,"7,114,068"
08/30/2014,09/04/2014,08/23,.6743,"7,971,781"
08/30/2014,09/04/2014,08/16,.6885,"7,914,592"
08/30/2014,09/04/2014,08/09,.6972,"7,589,827"
08/30/2014,09/04/2014,08/02,.6934,"7,643,188"
08/23/2014,08/27/2014,07/26,.6891,"8,845,522"
08/23/2014,08/27/2014,08/02,.6934,"7,605,048"
08/23/2014,08/27/2014,08/09,.6969,"7,505,944"
08/23/2014,08/27/2014,08/16,.6885,"7,914,592"
08/23/2014,08/27/2014,08/23,.6740,"7,683,789"
08/16/2014,08/20/2014,08/16,.6884,"7,766,750"
08/16/2014,08/20/2014,08/09,.6969,"7,505,944"
08/16/2014,08/20/2014,08/02,.6934,"7,605,158"
08/16/2014,08/20/2014,07/26,.6891,"8,845,522"
08/16/2014,08/20/2014,07/19,.6864,"8,201,656"
08/09/2014,08/13/2014,07/12,.6877,"8,713,265"
08/09/2014,08/13/2014,07/19,.6864,"8,201,712"
08/09/2014,08/13/2014,07/26,.6888,"8,761,379"
08/09/2014,08/13/2014,08/02,.6929,"7,392,965"
08/09/2014,08/13/2014,08/09,.6971,"7,456,294"
08/02/2014,08/06/2014,08/02,.6929,"7,392,965"
08/02/2014,08/06/2014,07/26,.6888,"8,761,379"
08/02/2014,08/06/2014,07/19,.6864,"8,201,767"
08/02/2014,08/06/2014,07/12,.6877,"8,713,265"
08/02/2014,08/06/2014,07/05,.6944,"5,923,092"
07/26/2014,07/30/2014,06/28,.6826,"8,076,333"
07/26/2014,07/30/2014,07/05,.6944,"5,923,092"
07/26/2014,07/30/2014,07/12,.6877,"8,671,212"
07/26/2014,07/30/2014,07/19,.6869,"7,981,968"
07/26/2014,07/30/2014,07/26,.6886,"8,537,679"
07/19/2014,07/23/2014,07/19,.6869,"7,979,968"
07/19/2014,07/23/2014,07/12,.6877,"8,671,212"
07/19/2014,07/23/2014,07/05,.6944,"5,923,092"
07/19/2014,07/23/2014,06/28,.6826,"8,076,333"
07/19/2014,07/23/2014,06/21,.6791,"9,000,481"
07/12/2014,07/16/2014,06/14,.6768,"6,892,467"
07/12/2014,07/16/2014,06/21,.6793,"9,088,481"
07/12/2014,07/16/2014,06/28,.6828,"8,163,083"
07/12/2014,07/16/2014,07/05,.6944,"5,967,092"
07/12/2014,07/16/2014,07/12,.6876,"8,739,512"
07/05/2014,07/09/2014,07/05,.6942,"5,923,192"
07/05/2014,07/09/2014,06/28,.6828,"8,163,413"
07/05/2014,07/09/2014,06/21,.6790,"8,962,102"
07/05/2014,07/09/2014,06/14,.6766,"6,853,060"
07/05/2014,07/09/2014,06/07,.6776,"8,741,576"
06/28/2014,07/02/2014,05/31,.6735,"8,031,366"
06/28/2014,07/02/2014,06/07,.6767,"8,528,676"
06/28/2014,07/02/2014,06/14,.6766,"6,853,060"
06/28/2014,07/02/2014,06/21,.6790,"8,962,102"
06/28/2014,07/02/2014,06/28,.6831,"8,075,563"
06/21/2014,06/25/2014,06/21,.6795,"8,670,085"
06/21/2014,06/25/2014,06/14,.6766,"6,853,060"
06/21/2014,06/25/2014,06/07,.6767,"8,528,676"
06/21/2014,06/25/2014,05/31,.6735,"8,031,366"
06/21/2014,06/25/2014,05/24,.6812,"8,781,006"
06/14/2014,06/18/2014,05/17,.6722,"8,780,035"
06/14/2014,06/18/2014,05/24,.6807,"8,570,191"
06/14/2014,06/18/2014,05/31,.6735,"8,031,366"
06/14/2014,06/18/2014,06/07,.6767,"8,528,676"
06/14/2014,06/18/2014,06/14,.6767,"6,612,310"
06/07/2014,06/11/2014,06/07,.6769,"8,393,226"
06/07/2014,06/11/2014,05/31,.6735,"8,031,366"
06/07/2014,06/11/2014,05/24,.6807,"8,570,521"
06/07/2014,06/11/2014,05/17,.6722,"8,780,090"
06/07/2014,06/11/2014,05/10,.6724,"9,506,902"
05/31/2014,06/04/2014,05/03,.6751,"8,212,183"
05/31/2014,06/04/2014,05/10,.6724,"9,464,402"
05/31/2014,06/04/2014,05/17,.6724,"8,907,590"
05/31/2014,06/04/2014,05/24,.6806,"8,448,021"
05/31/2014,06/04/2014,05/31,.6724,"7,861,366"
05/24/2014,05/29/2014,05/24,.6808,"8,224,028"
05/24/2014,05/29/2014,05/17,.6724,"8,907,590"
05/24/2014,05/29/2014,05/10,.6721,"9,424,719"
05/24/2014,05/29/2014,05/03,.6751,"8,212,183"
05/24/2014,05/29/2014,04/26,.6873,"7,398,131"
05/17/2014,05/21/2014,04/19,.6791,"7,306,646"
05/17/2014,05/21/2014,04/26,.6873,"7,398,131"
05/17/2014,05/21/2014,05/03,.6751,"8,212,237"
05/17/2014,05/21/2014,05/10,.6721,"9,424,719"
05/17/2014,05/21/2014,05/17,.6727,"8,775,747"
05/10/2014,05/14/2014,05/10,.6717,"9,268,017"
05/10/2014,05/14/2014,05/03,.6751,"8,212,237"
05/10/2014,05/14/2014,04/26,.6873,"7,354,039"
05/10/2014,05/14/2014,04/19,.6791,"7,306,646"
05/10/2014,05/14/2014,04/12,.6708,"6,344,515"
05/03/2014,05/07/2014,04/05,.6715,"7,304,986"
05/03/2014,05/07/2014,04/12,.6708,"6,344,515"
05/03/2014,05/07/2014,04/19,.6791,"7,306,646"
05/03/2014,05/07/2014,04/26,.6873,"7,354,039"
05/03/2014,05/07/2014,05/03,.6752,"8,168,437"
04/26/2014,04/30/2014,04/26,.6872,"7,312,703"
04/26/2014,04/30/2014,04/19,.6791,"7,306,646"
04/26/2014,04/30/2014,04/12,.6707,"6,303,179"
04/26/2014,04/30/2014,04/05,.6715,"7,304,986"
04/26/2014,04/30/2014,03/29,.6672,"6,819,613"
04/19/2014,04/23/2014,03/22,.6546,"6,864,945"
04/19/2014,04/23/2014,03/29,.6672,"6,819,613"
04/19/2014,04/23/2014,04/05,.6708,"7,088,384"
04/19/2014,04/23/2014,04/12,.6707,"6,303,179"
04/19/2014,04/23/2014,04/19,.6790,"7,270,696"
04/12/2014,04/16/2014,04/12,.6718,"6,081,479"
04/12/2014,04/16/2014,04/05,.6708,"7,088,384"
04/12/2014,04/16/2014,03/29,.6672,"6,819,633"
04/12/2014,04/16/2014,03/22,.6546,"6,865,000"
04/12/2014,04/16/2014,03/15,.6510,"6,444,304"
04/05/2014,04/09/2014,03/08,.6483,"6,321,812"
04/05/2014,04/09/2014,03/15,.6507,"6,528,254"
04/05/2014,04/09/2014,03/22,.6546,"6,865,000"
04/05/2014,04/09/2014,03/29,.6672,"6,819,633"
04/05/2014,04/09/2014,04/05,.6710,"7,024,434"
03/29/2014,04/02/2014,03/29,.6672,"6,807,137"
03/29/2014,04/02/2014,03/22,.6546,"6,865,000"
03/29/2014,04/02/2014,03/15,.6507,"6,528,254"
03/29/2014,04/02/2014,03/08,.6483,"6,321,812"
03/29/2014,04/02/2014,03/01,.6439,"6,839,370"
03/22/2014,03/26/2014,02/22,.6348,"6,033,690"
03/22/2014,03/26/2014,03/01,.6439,"6,839,370"
03/22/2014,03/26/2014,03/08,.6483,"6,321,812"
03/22/2014,03/26/2014,03/15,.6507,"6,528,254"
03/22/2014,03/26/2014,03/22,.6546,"6,865,000"
03/15/2014,03/19/2014,03/15,.6506,"6,510,617"
03/15/2014,03/19/2014,03/08,.6483,"6,321,812"
03/15/2014,03/19/2014,03/01,.6434,"6,883,370"
03/15/2014,03/19/2014,02/22,.6348,"6,033,690"
03/15/2014,03/19/2014,02/15,.6290,"5,624,747"
03/08/2014,03/12/2014,02/08,.6202,"6,783,268"
03/08/2014,03/12/2014,02/15,.6290,"5,624,747"
03/08/2014,03/12/2014,02/22,.6348,"6,033,690"
03/08/2014,03/12/2014,03/01,.6434,"6,883,370"
03/08/2014,03/12/2014,03/08,.6481,"6,078,308"
03/01/2014,03/05/2014,03/01,.6425,"6,669,670"
03/01/2014,03/05/2014,02/22,.6347,"5,992,409"
03/01/2014,03/05/2014,02/15,.6283,"5,540,421"
03/01/2014,03/05/2014,02/08,.6202,"6,783,268"
03/01/2014,03/05/2014,02/01,.6137,"7,238,857"
02/22/2014,02/26/2014,01/25,.6092,"7,511,611"
02/22/2014,02/26/2014,02/01,.6137,"7,238,857"
02/22/2014,02/26/2014,02/08,.6202,"6,783,268"
02/22/2014,02/26/2014,02/15,.6283,"5,540,421"
02/22/2014,02/26/2014,02/22,.6345,"5,948,559"
02/15/2014,02/20/2014,02/15,.6283,"5,540,421"
02/15/2014,02/20/2014,02/08,.6202,"6,783,268"
02/15/2014,02/20/2014,02/01,.6137,"7,238,857"
02/15/2014,02/20/2014,01/25,.6092,"7,511,611"
02/15/2014,02/20/2014,01/18,.5956,"6,776,690"
02/08/2014,02/12/2014,01/11,.5926,"6,143,879"
02/08/2014,02/12/2014,01/18,.5956,"6,776,690"
02/08/2014,02/12/2014,01/25,.6092,"7,511,611"
02/08/2014,02/12/2014,02/01,.6137,"7,238,857"
02/08/2014,02/12/2014,02/08,.6200,"6,691,268"
02/01/2014,02/05/2014,02/01,.6136,"7,190,857"
02/01/2014,02/05/2014,01/25,.6089,"7,470,275"
02/01/2014,02/05/2014,01/18,.5956,"6,776,690"
02/01/2014,02/05/2014,01/11,.5926,"6,143,879"
02/01/2014,02/05/2014,01/04,.5978,"4,395,457"
01/25/2014,01/29/2014,12/28,.5720,"5,924,237"
01/25/2014,01/29/2014,01/04,.5978,"4,395,457"
01/25/2014,01/29/2014,01/11,.5926,"6,143,879"
01/25/2014,01/29/2014,01/18,.5956,"6,776,690"
01/25/2014,01/29/2014,01/25,.6087,"7,382,325"
01/18/2014,01/23/2014,01/18,.5950,"6,694,017"
01/18/2014,01/23/2014,01/11,.5926,"6,143,879"
01/18/2014,01/23/2014,01/04,.5978,"4,395,457"
01/18/2014,01/23/2014,12/28,.5720,"5,924,237"
